Ticker,Fiscal_Year,EBITDA,ROE,ROA,ROIC,Gross_Margin,Operating_Margin,Net_Margin,Current_Ratio,Total_Debt,Net_Debt_to_EBITDA,EPS_Basic,EPS_Diluted
BGCP,2021,-12634000.0,0.18180818559808584,0.03710378239740336,-0.007267221975839967,0.24207041507142135,-0.006268842749994542,0.06153082023892458,1.2281026268946076,1056415000.0,-39.798717745765394,0.32033136926180705,0.32033136926180705
BGCP,2022,223550000.0,0.0650597614350758,0.01584145021205078,0.1242040357560945,0.3849302234387306,0.12451944018332292,0.027133039455200295,1.3394673722638597,1051134000.0,2.5325206888839187,0.13110094977675268,0.09753831490506874
BGCP,2023,184080000.0,0.04037717278512864,0.011418677385603052,0.08842934155496905,0.33446216329507095,0.09088570608980641,0.017905096324135318,1.2585812524274063,1183506000.0,2.867584745762712,0.08504206961888772,0.07401186557249244
BGCP,2024,241324000.0,0.11778389528671494,0.03535333147548404,0.09985356542737255,0.3402518452655052,0.10664755185790462,0.056119405095769966,1.6756748707440852,1338635000.0,2.59837811407071,0.26825239231922937,0.2650320781730677
BGFV,2020,76265000.0,0.24045942623303157,0.07991497069974886,0.32782692423421794,0.33535053380099344,0.07324637057582893,0.0537258502591211,1.4499947826449904,0.0,-0.847754540090474,2.6312323612417687,2.5822831556109493
BGFV,2021,136017000.0,0.3830248887991052,0.13579891584753956,0.5088380862597219,0.37512609526432666,0.11707235199944914,0.0881255271900983,1.5098146775389176,0.0,-0.7162340001617444,4.697036425360125,4.543622969734623
BGFV,2022,33515000.0,0.0972304899101137,0.03687113162799294,0.12469120185725341,0.3427443251789485,0.033665214185696575,0.02625113255345351,1.6926503340757237,0.0,-0.7627927793525288,1.2080059166127393,1.183122821313776
BGFV,2023,-10734000.0,-0.02897951835819552,-0.010986795060518115,-0.04391728788039965,0.3230806616595742,-0.012132309309462049,-0.008005696556634963,1.6265161327537114,0.0,0.8571827836780325,-0.32567014575382774,-0.32567014575382774
BGFV,2024,-55568000.0,-0.3933238806225123,-0.11335059717805063,-0.2934407790164073,0.29479124238812876,-0.06985573272589218,-0.08683190272895956,1.4124548380091213,13756000.0,-0.1500503887129283,-3.147218298628514,-3.147218298628514
BGNE,2020,-1658528000.0,-0.419972072056472,-0.29013470857600143,-0.37778524782384265,0.7712432901442012,-5.366855093015275,-5.260960780123934,4.613741270220675,518652000.0,2.4913797053772986,-19.468148742438704,-19.468148742438704
BGNE,2021,-1439485000.0,-0.2377172480739293,-0.17079394647663734,-0.2127600894437214,0.8598075463132596,-1.2231197764483548,-1.2393412129564059,4.759998874687023,629678000.0,4.1597946487806405,-204.30069402333834,-204.30069402333834
BGNE,2022,-1789665000.0,-0.4571418468273731,-0.31411254230486463,-0.3636442511508752,0.7976758590345083,-1.263958229307991,-1.415202543079734,3.545780536700696,538117000.0,2.23321012591742,-19.430194938822154,-19.430194938822154
BGNE,2023,-1207736000.0,-0.2492582676128048,-0.15188048800444423,-0.2730389068279395,0.8454842830526859,-0.4911933931435074,-0.3585958721788335,2.322183200717303,885984000.0,1.8926454125736087,-8.446846523436644,-8.446846523436644
BGNE,2024,-568199000.0,-0.19350031300435566,-0.1088998143866399,-0.1306134036437112,0.8440809912023938,-0.1491241630122609,-0.16922446637889835,1.8021557642131762,1018013000.0,2.8324530666192653,-6.124254223122576,-6.124254223122576
BGRY,2020,-61825000.0,-0.6453537841468876,-0.4560760825704769,-0.6921742051052396,0.0811253050093297,-1.7747954643318502,-1.6547437921630543,3.621586109807602,0.0,1.5181075616659927,-2.59414129908681,-2.59414129908681
BGRY,2021,-164339000.0,-1.0634329651739225,-0.7078510642225545,-1.1394152436022769,-0.16217651223157398,-3.2317116337607175,-3.016203885786203,4.904061071625146,0.0,1.0410736343777192,-1.3302512579061616,-1.3302512579061616
BGRY,2022,-113842000.0,-1.4616576848152203,-0.9029611475654641,-1.6187523995051687,-0.08,-1.7288078967350038,-1.5610326499620348,2.860971168437026,0.0,0.5650111558124418,-0.4380265771349445,-0.4380265771349445
BGS,2020,257327000.0,0.15866287924777342,0.03503266030889937,0.08731561297463047,0.2447979047811662,0.14047295886141076,0.06707017448469416,3.001404425773045,2334086000.0,8.86772083768901,2.0570733912067705,2.044518797341884
BGS,2021,197540000.0,0.07320044248653089,0.017594934890408757,0.06874721025290675,0.2125048145568857,0.10658504939054518,0.032759898534429434,3.4158837760503014,2267759000.0,11.30945125037967,1.0388310586783869,1.0285526697509657
BGS,2022,176713000.0,-0.013096573696735416,-0.0029596973559776647,0.060776767882992064,0.18937771613499768,0.09152242256125752,-0.005256588072122053,3.752078929342182,2389049000.0,13.2622217946614,-0.16134983254810695,-0.16134983254810695
BGS,2023,217957000.0,-0.07923510676116118,-0.019114194884055333,0.08287199219871476,0.22087869300149882,0.11575207061197791,-0.03209891030120064,3.0593328201571537,2045088000.0,9.19444661102878,-0.8913514750831459,-0.8913514750831459
BGS,2024,192994000.0,-0.47874933070633585,-0.0839167122013913,0.08385721666394919,0.21834931129020407,0.11044920086066731,-0.13001654890620942,3.299111308129103,2020448000.0,10.206871716219156,-3.179909380853541,-3.179909380853541
BGSF,2020,1073711.0,-0.03165227855670937,-0.015903550391075202,0.05929043213016247,0.3188378078834144,0.028651709099237813,-0.010003052256052707,2.38984794552679,34634266.0,32.256599774054656,-0.20092767314810128,-0.20041412149259785
BGSF,2021,8429000.0,0.18420939661415062,0.09514210443329839,0.10450501767567036,0.33862701703154874,0.05073485422148962,0.05902680450325695,2.119887435394258,39450091.0,4.666981492466485,1.3591307112100106,1.3531071690799907
BGSX,2021,-1212723.0,-0.004594495929520206,-0.004251900373111055,-0.006519949317078504,,,,0.12191127983988073,0.0,0.47029123715803195,-0.04080246770933618,-0.04080246770933618
BGXX,2022,-28018603.0,-2.3890205371248023,-1.213872272047757,-1.5777727381534425,,,,0.06545235832441665,5732860.0,-0.18981267552846942,-0.1706923632478879,-0.1706923632478879
BH,2020,35368000.0,-0.06725764303469375,-0.03731846187699417,0.09202754699409357,0.4062229785350129,0.15585116317679043,-0.08759623964969805,0.5123228877402087,169626000.0,1.4211151323230038,-24.0257276211437,-24.0257276211437
BH,2021,49752000.0,0.06036794533228063,0.039648773422648685,0.13199270915688877,0.507694492851797,0.217975121959214,0.09690636045298356,1.1473673951030694,16898000.0,-2.1810580479176718,22.437673130193907,22.437673130193907
BH,2022,63936000.0,-0.057631109063156986,-0.03864695814231949,0.17230996877515883,0.5633148757166018,0.27259790729189015,-0.08695085421922652,1.1168076384204244,26981000.0,-1.2505005005005005,-20.249433967037277,-20.249433967037277
BH,2023,53167000.0,0.09168237865616605,0.06468869419440514,0.15002971417406807,0.5697146048100559,0.25223503906185846,0.15041142237721655,0.7724531492893275,14855000.0,-1.9766020275734948,34.75126171593367,34.75126171593367
BH,2024,44636000.0,-0.006560655960876918,-0.004339980118526831,0.11682101475629504,0.5522929243276979,0.23329393505912502,-0.010380708837548396,1.1581566157104455,150188000.0,0.36974639304597184,-2.3773384434409746,-2.3773384434409746
BHAC,2022,-2210778.0,0.1740484903715148,0.13594025469893337,-0.05470904338499019,,,,0.004887763200613546,300000.0,-0.12949513700606755,0.25323653785616607,0.25323653785616607
BHAC,2023,-1692413.0,0.014599513781548728,0.012938529011446447,-0.07422982867927491,,,,0.40528849272767375,346353.0,0.16838915796557932,0.05700991304347826,0.03045799747867428
BHAC,2024,-5558813.0,-0.952434435895996,-0.3834369341561692,-0.8554894444533363,,,,0.006936301036872033,959839.0,-0.16913143147646809,-0.9173147826086957,-0.49008268640119407
BHC,2020,-331000000.0,-0.9256198347107438,-0.017949293246578416,0.053567060741948634,0.719820605456584,0.16369752086707362,-0.06976454466176654,1.0873193568084674,23925000000.0,-70.45317220543807,-1.5774647887323943,-1.5774647887323943
BHC,2021,201000000.0,27.88235294117647,-0.03246352989521266,0.06967285587975243,0.7161489210339104,0.18686269860090113,-0.1124021816457197,1.0786841092727972,22654000000.0,109.81094527363184,-2.636262513904338,-2.6043956043956045
BHC,2022,176000000.0,-0.8653846153846154,-0.008759635599159075,0.06615618757728527,0.7090103397341211,0.17122107336287543,-0.027695716395864108,1.0776452676985537,20766000000.0,114.7840909090909,-0.6215469613259669,-0.6215469613259669
BHC,2023,523000000.0,7.219512195121951,-0.021645338208409505,0.07172957948534027,0.7077766358341898,0.18271097407788056,-0.06760306040881581,1.300790330079033,22388000000.0,40.996175908221794,-1.6223622910386408,-1.6223622910386408
BHC,2024,777000000.0,0.14285714285714285,-0.0017343437770991215,0.08706677937447169,0.710961038961039,0.1926233766233766,-0.004779220779220779,0.855154028436019,21616000000.0,26.2998712998713,-0.125,-0.125
BHE,2020,34655000.0,0.01420288039062721,0.008057973839534237,0.038727208355461146,0.08525905068892341,0.02131086618437888,0.006845642094927211,2.4989836553490075,140212000.0,-7.231164334150916,0.3848154638046216,0.3817529945405655
BHE,2021,56433000.0,0.03673231313963208,0.0187879488203038,0.05689553979979639,0.09129573244405781,0.027852822594054322,0.015860284066245175,2.0601789169017484,130274000.0,-2.5069551503552887,1.0097958953222483,1.0029159423540628
BHE,2022,92252000.0,0.06647304796495768,0.03063262712187816,0.07298984879003911,0.08842887388868428,0.0341734887648021,0.023638660985174604,2.2054059610004058,324950000.0,1.2739019208255649,1.9394809403337219,1.9102133378128674
BHE,2023,112087000.0,0.059601421574760095,0.028273374495275314,0.08373225762069499,0.0954816102707455,0.04158753015171668,0.022654295069771634,2.292416617265576,330957000.0,0.4778966338647658,1.808328178597537,1.7878686792872431
BHE,2024,110930000.0,0.056881577777318684,0.02959946977373772,0.08445560657479312,0.10166164364737088,0.04357772000730393,0.023842054436853964,2.3174107493618075,257194000.0,-0.5224736320201929,1.7605504587155962,1.7227617726271118
BHG,2022,-327665000.0,-1.3453614775164018,-0.2709971936004143,-0.23878044308927399,0.11740594251846803,-0.3953269796302534,-1.6830115434333162,0.9668237950220936,303947000.0,-0.26268292310744207,-160.67332991198285,-160.67332991198285
BHG,2023,-159510000.0,5.420520151756749,-1.1262215621633973,-1.2202127383801813,0.14147115528746504,-0.12165209915213791,-1.1889727963942172,0.868844375471254,370347000.0,-1.7352078239608801,-173.51797837566005,-173.51797837566005
BHG,2024,-110675000.0,0.16770955276761942,-0.11894934265030319,0.523593066437458,0.20767153824719187,-0.10145549544817366,-0.06913309781488848,0.7810260031733539,204614000.0,-1.0069844138242603,-7.8718696814976905,-7.8718696814976905
BHI,2020,795000000.0,-0.8712767714584595,-0.41722692398955946,0.030818731586292447,0.15450374305723255,0.038396522579087176,-0.7643081381308863,1.6035319231515621,7633000000.0,4.412578616352201,-36.88811188811189,-36.463133640552996
BHI,2021,1579000000.0,-0.022240822671290208,-0.01054242475769427,0.06732614164499211,0.19749292751926642,0.07701687640230222,-0.018144571261340357,1.647276688453159,6727000000.0,1.8264724509183028,-0.8671328671328671,-0.8571428571428571
BHI,2022,1890000000.0,-0.035882393069104304,-0.015392719185297905,0.08866579095515106,0.20797882397428624,0.08933635847986386,-0.02486292304783513,1.3238759970993474,6657000000.0,2.2074074074074073,-1.2261072261072261,-1.2119815668202765
BHIL,2023,-85707000.0,-1.3401671257394558,-0.4196765223974029,-0.369356557536378,0.04991380330251661,-0.18107010664728648,-0.2436155289265976,1.142163798310626,146001073.0,-1.1341946865483565,-21.45454491329024,-21.45454491329024
BHLL,2024,-15649142.0,0.4860735702147669,-0.25964365320017974,-0.23971021199280032,,,,0.31415946183711996,117418950.0,-7.2612717681263295,-0.07448054703286977,-0.07448054703286977
BHR,2020,-144885000.0,-0.29178521075159053,-0.06898420031767821,-0.04685239732489151,0.16300104857825126,-0.31507573554680274,-0.5087851471974764,0.11184364666032962,1130594000.0,-7.260848258964006,-3.3966998058709335,-3.3966998058709335
BHR,2021,-50722000.0,-0.07636318517175227,-0.02128413500879479,0.013580557639859409,0.3286601082466752,0.05388944244074267,-0.0935674155989353,0.23145885359287507,1172678000.0,-18.86124364181223,-0.6756633506173256,-0.6756633506173256
BHR,2022,19004000.0,-0.01294912118856855,-0.004460915688860306,0.04496299300227949,0.33468192985207257,0.14505402600117984,-0.015974073493283152,0.27275963825598165,1334130000.0,56.44017049042307,-0.15348630304073932,-0.15348630304073932
BHR,2023,-510000.0,-0.09045528181145132,-0.033249147665015286,0.04682655466766281,0.3221589979211273,0.12546544702526433,-0.10014296476736778,0.17988881367801546,1162444000.0,-2111.4607843137255,-1.1220051826819621,-1.1220051826819621
BHVN,2020,-114418215.0,-7.041012116286131,-1.0602379837302431,-0.329953720543612,,,,3.0006218556800475,329958000.0,-2.162316402156772,-3.304541688883842,-3.304541688883842
BHVN,2021,-218668429.0,-6.174194264132107,-1.502912253742519,-2.187616411476766,,,,2.2603339988190254,65299166.0,0.04909108301134774,-5.973523575720306,-5.973523575720306
BICX,2022,-4725445.0,0.5327427832002781,-5.6997745873304515,1.3444615451536945,0.9285497168456938,-21.96957084936939,-20.43299928451513,0.07246713185331871,4707399.0,-0.9816607748053358,-3.017731728356607,-3.017731728356607
BICX,2023,-3766624.0,0.3776679493169336,-9.686394762488847,0.6861340170059528,0.596388515029161,-41.94499775684163,-42.24891206819201,0.029095462455037614,4523578.0,-1.183647743974445,-1.3965500302339489,-1.3965500302339489
BIG,2020,255159000.0,0.49242837498659736,0.1558461599051039,0.29957860517169843,0.40285708478500243,0.06347526917243651,0.10149574476390932,1.5848000847471178,35764000.0,-2.0528062894117003,16.456752020505846,16.105434253973943
BIG,2021,96247000.0,0.1764785881554117,0.045267773683029845,0.23625258813508854,0.3897190242972925,0.038828550631539706,0.028904157852490234,1.2546543753395691,3500000.0,-0.5218032769852566,4.649857452985641,4.550592571735736
BIG,2022,-436549000.0,-0.27582938760870107,-0.05708803551190743,-0.26442142969115945,0.34992462962634474,-0.051512994188901214,-0.03853242919363484,1.4585086328917416,301400000.0,-0.5879523260848152,-7.301039501039501,-7.301039501039501
BIG,2023,-744324000.0,-1.69379426703457,-0.14491164580494625,-0.8683403641754226,0.3571740024933827,-0.12702402046208688,-0.10204699223798569,1.30685700326948,406271000.0,-0.4834722513314094,-16.52807408677757,-16.52807408677757
BIGC,2020,-38697000.0,-0.17771811089735606,-0.13925661362272526,-0.1663839275009285,0.7760290874724352,-0.25397065000525043,-0.2528221148797648,5.536905877481639,15817551.0,5.262150786882704,-0.985419011562468,-0.985419011562468
BIGC,2021,-55928000.0,-0.5544732731690385,-0.13804234328304468,-0.11048470117331273,0.7794955766300516,-0.23944872757044416,-0.34876168383707445,7.236757892725796,338194259.0,1.1028776462594765,-1.0809778241439105,-1.0809778241439105
BIGC,2022,-106097000.0,-3.0635619197757924,-0.2951528933290582,-0.25408446565620046,0.7492430350264266,-0.3512281644719161,-0.501367016035116,4.75017135023989,340101289.0,-0.3448475357455913,-1.910783055198973,-1.910783055198973
BIGC,2023,-64180000.0,-2.532839854306192,-0.1456363808331344,-0.15142220367770798,0.7601698804760273,-0.1802168109271673,-0.20902473868271523,4.834700683656076,342695692.0,-1.1305966344655656,-0.8606390482147372,-0.8606390482147372
BIGC,2024,-36409000.0,-0.8100332644070845,-0.07943248238996853,-0.10676246322572898,0.7669489107221703,-0.08011666221123549,-0.08118896935364209,4.422713988944051,216466000.0,-1.0521025021285946,-0.3483247422680412,-0.3483247422680412
BIIB,2020,5144000000.0,0.37437418702800834,0.16250116780857396,0.2840058965454415,0.8657304791514809,0.3826071433884236,0.29756184639185995,1.8403880067874512,7426200000.0,0.936255832037325,24.863890615288998,24.802231866088036
BIIB,2021,1933900000.0,0.14198381342554997,0.06517068512771544,0.15440305383704095,0.8078894888769498,0.2563537521513063,0.14169937259258586,1.8278581731887766,7273100000.0,1.7946119240912146,10.514189189189189,10.471736204576043
BIIB,2022,3260400000.0,0.22757760449344208,0.1240892559694715,0.16576001301514026,0.7760532368726286,0.3204828277665284,0.29949672675801603,3.207314837448057,6281000000.0,0.20933014354066987,20.43527833668679,20.36697860962567
BIIB,2023,2290500000.0,0.07845588334662217,0.04325232447252354,0.10537041807743265,0.7424254748058075,0.2328785229167514,0.11805075440237504,1.997292024575605,6938200000.0,2.5707487448155426,8.02418797512094,7.974587912087912
BIIB,2024,2920000000.0,0.09764297678870543,0.0581904004734521,0.12689142092317854,0.7612211783916741,0.3017807129052595,0.16868715054930292,0.7400555776101627,6295800000.0,1.3427397260273972,11.210164835164836,11.187114461960247
BILL,2020,-35336000.0,-0.0437458404798521,-0.012932947589761296,-0.04811746977356733,0.7516243654822335,-0.21699238578680202,-0.19727791878172588,1.4167864962080277,0.0,19.74238736699117,-0.3055536446099869,-0.29586243648059685
BILL,2021,-118839000.0,-0.03902608723152764,-0.016538304384878775,-0.03238645615437013,0.7405997523765555,-0.4783203575850419,-0.4143285837198078,1.5485958210673005,989381000.0,1.4771918309645824,-0.9701925250361169,-0.9394210456197781
BILL,2022,-342304000.0,-0.08070862928797283,-0.03525930026557834,-0.05100316739032069,0.7741226464618457,-0.4621385477888775,-0.5083829341126147,1.8836889091541775,1773082000.0,2.722588693091521,-3.2073845488585104,-3.2073845488585104
BILL,2023,-312045000.0,-0.05475445359472869,-0.023217578049356074,-0.04447486135620238,0.8167379646810295,-0.24899099453171944,-0.21136680560961693,1.7776872040035738,1839828000.0,2.629213735198449,-2.111091190458217,-2.111091190458217
BILL,2024,-135544000.0,-0.00698514658576107,-0.0031461584411840615,-0.017129270407418407,0.8181513782658436,-0.06702362165664733,-0.02238306210334746,1.486818845356941,914000000.0,4.9686891341556985,-0.2721720608471094,-0.2721720608471094
BIO,2020,421326000.0,0.38605791128286204,0.29402153058079716,0.042584007513243385,0.564846132149813,0.16550978030551228,1.4983461828249711,3.3883024879025108,14056000.0,-2.3190166284539764,128.13185299650632,126.46647877984086
BIO,2021,500336000.0,0.31086471581491176,0.23901135280287367,0.03653090457898698,0.5605032600011292,0.1711987326114739,1.455668603905158,2.9231427824559653,11003000.0,-1.7166763934635925,142.6932649091031,140.75757676019057
BIO,2022,482616000.0,-0.3772688432918867,-0.26867314004064385,0.04463115460187343,0.559311467324995,0.17222452394487428,-1.2945084466084207,5.70945898422389,1198181000.0,-1.2276654731712169,-121.79066644284036,-121.79066644284036
BIRD,2020,-29224000.0,-0.14483986961051182,-0.10596493240945243,-0.163681374690549,0.5141042244272581,-0.13326280461111922,-0.1179228075295491,3.931054673205006,0.0,4.330379140432521,-3.61375524368323,-3.61375524368323
BIRD,2021,-32876000.0,-0.11428096442353225,-0.09288965233432085,-0.08281024876323664,0.5285650444008765,-0.11848402721716066,-0.1635119940029985,5.475479323771502,0.0,8.777710183720647,-13.09210615542526,-13.09210615542526
BIRD,2022,-96217000.0,-0.3199618649552197,-0.21920824285627774,-0.3037450002999031,0.43533512892674114,-0.32312957154275507,-0.3403813732931228,6.177073960770199,0.0,1.7370734901316816,-13.627023654154277,-13.627023654154277
BIVI,2020,-2922265.0,1.571068369174677,-16.20785616701625,0.1256237598044722,,,,0.001581416504461108,62500.0,-0.008659378940650489,-685.1775433613957,-685.1775433613957
BIVI,2021,-7640658.0,-36.40317960364848,-30.404660137142823,-1.467488859605787,,,,4.62188796576386,0.0,0.5904782022700139,-1482.2588041795666,-1482.2588041795666
BIVI,2022,-27482354.0,-7.105674167480492,-1.296793164207043,-1.7238222851768552,,,,4.504392236927506,12138686.0,0.23662565441082667,-105.76528022187442,-105.76528022187442
BIVI,2023,-45309825.0,-3.276067669142544,-1.4315966822704518,-1.5192602745358263,,,,1.3496968437154377,14332344.0,0.11318823235357894,-154.71182292548525,-154.71182292548525
BIVI,2024,-32408962.0,-2.128627521287432,-1.3093662435990938,-1.5173735142290967,,,,6.593503881686364,5701210.0,0.5598015758727478,-73.04799569771585,-73.04799569771585
BIXT,2023,-3800212.0,1.7218303772683472,-32.08825386348309,5.650528369274141,,,,0.031168936688321387,1925000.0,-0.49968633328877443,-0.03332114606966334,-0.03332114606966334
BJ,2020,642392000.0,1.3184917028625829,0.07780239599521761,0.4506426507995078,0.19306239260786298,0.04163261777352546,0.027286424895060064,0.7239918826789129,1106175000.0,1.6542189192891568,3.102447147941551,3.0363543266769075
BJ,2021,617323000.0,0.6583038629364242,0.07526194703940486,0.44199442103966846,0.1847143586886468,0.03703796811265554,0.025598144198743143,0.7575882118232333,748568000.0,1.1390017867469704,3.1482353288420244,3.0872739639789577
BJ,2022,737986000.0,0.49021671950838575,0.08081583557429374,0.3884715460250132,0.17765771092299756,0.0382075949131162,0.02656860554905951,0.6691618136823317,852880000.0,1.1097297238701005,3.7904731656153516,3.7174616972726287
BJ,2023,800419000.0,0.3590092476887633,0.07843226226342252,0.3677917807564549,0.1824135775763747,0.0400837030412963,0.02622811141983332,0.7268926698346223,717432000.0,0.8512828905860556,3.936511157711185,3.8761748989771903
BJRI,2020,-145692000.0,-0.1970298310346236,-0.05463818074727399,-0.08025072268558145,0.7487855005073795,-0.0932139600005138,-0.07435357285070199,0.5356410097864519,610478000.0,-3.8355846580457404,-2.7353274737737454,-2.7353274737737454
BJRI,2021,-85314000.0,-0.010803814591441438,-0.003483499264852207,-0.01462235762088968,0.7349586674982843,-0.011555253818173789,-0.0033172713373405527,0.45309179081393375,525256000.0,-5.7051480413531195,-0.15483039931300988,-0.15483039931300988
BJRI,2022,-72983000.0,0.011796882913911119,0.0038970401234508885,-0.003099532206859773,0.7276751152324978,-0.002023481104051168,0.0031746377906514862,0.4178544941023479,492676000.0,-6.409752956167875,0.17415082247383037,0.17225931873890626
BJRI,2023,-49108000.0,0.05375094665642318,0.018574260194585687,0.025810408373875868,0.7400529091401402,0.01641428441775569,0.014746153886541621,0.41651072369246206,482114000.0,-9.225462246477152,0.8383080334299846,0.821803285541111
BJRI,2024,-40251000.0,0.04509792793304091,0.016028793618836114,0.039118950792515705,0.7417229179651986,0.02394014007199577,0.012294242548821117,0.40530490196577845,460629000.0,-10.795582718441779,0.7213816358291544,0.7020784247728038
BKCC,2020,27919154.0,-0.00032968033713215455,-0.0002029481024779176,5.642421707005545e-05,,0.4159866796790607,-1.5473713672698557,8.067930533449989,179798000000.0,1629.5980888246113,-1.4878202295185619,-1.1965194197377667
BKD,2020,49276000.0,0.10217520483251508,0.011883783812761908,0.06538460122551111,0.33849434847515464,0.11538968898605868,0.023167932839857693,1.1199739986362314,5444950000.0,99.26992856563032,0.44697489890897996,0.4448222750100333
BKD,2021,-352104000.0,-0.14191929081805488,-0.015488731164203793,-0.0024454742441322795,0.24740098736195548,-0.005253676322636852,-0.035997344701857226,1.1060836706469142,5226017000.0,-13.338652784404609,-0.5357846285014327,-0.5059878713754268
BKD,2022,-287002000.0,-0.40815847902861063,-0.0401590887883603,0.011035833135836679,0.26253964512371614,0.021392528223647164,-0.08438761667018832,0.9935870743366007,4892733000.0,-15.488404261991205,-1.251828439119409,-1.251828439119409
BKD,2023,-180699000.0,-0.46651758718311354,-0.03391283831245901,0.03157642186768514,0.293792850987241,0.05372088404216552,-0.06267298311674833,0.7971258889947943,4725669000.0,-24.449183448718586,-0.8392693009604412,-0.8392693009604412
BKD,2024,-159787000.0,-0.9440405787615997,-0.03187325765259656,0.03375457005589251,0.30146533964147026,0.06335044746626686,-0.06460913131297619,0.8847356592262701,5651997000.0,-33.314305919755675,-0.8875288429842875,-0.8875288429842875
BKE,2020,168022000.0,0.32811266952240004,0.1538624331117716,0.42362510053475666,0.4445553980015045,0.18642638564349734,0.14439384962242505,2.1187542098963457,0.0,-1.9172965445001249,2.669244180084094,2.6551935200865078
BKE,2021,335499000.0,0.8143191318019711,0.32632247555334726,1.0721421175748744,0.5044071289588269,0.2591512327679365,0.19683193432447066,1.5740099219042332,0.0,-0.7955195097451855,5.2265408676033225,5.199028829086161
BKE,2022,328132000.0,0.6766317490181072,0.3040023687317853,0.8719633072381043,0.5025345918448513,0.24393039778112635,0.1892866939689426,1.8728118101423181,0.0,-0.8322077700437629,5.1680772899795,5.130382220789426
BKE,2023,271059000.0,0.5018541211693857,0.2471527629493937,0.6185553600646261,0.490892092788688,0.214938204839894,0.1743863700160653,2.0060689256556605,0.0,-1.0714383215462315,4.435460449356621,4.402342107897107
BKI,2020,27500000.0,0.08238450263043469,0.04336261390690419,0.055216087111657236,,0.24077513120710536,0.21324182478805007,0.9862684517679369,2194900000.0,78.55272727272727,1.7375,1.7272727272727273
BKI,2021,-48700000.0,0.0633996096608929,0.03273551780062668,0.05574255855347796,,0.21441160520607375,0.14093004338394793,1.3296827794561934,2395100000.0,-47.59753593429158,1.339561855670103,1.3309859154929577
BKI,2022,-59600000.0,0.1726506162005418,0.07759448521846492,0.05875440658049354,,0.19975513886204008,0.2915780655970101,1.267330383480826,2655300000.0,-44.354026845637584,2.930699481865285,2.908097686375321
BKKT,2020,-58614000.0,-0.19686860093580905,-0.16995960510359198,-0.1231264428403395,-0.7158097911914371,-1.7706615195648359,-2.7936480084225304,2.154394345791648,5426000.0,1.1931449824274065,-39.82683419569357,-39.82683419569357
BKKT,2021,-77169000.0,-0.019176861707344395,-0.0182227864564457,-0.0312736060215215,-4.680167232819441,-6.249194321052173,-3.8319832767180557,6.297850660290202,0.0,5.071518355816455,-19.24055880932888,-19.24055880932888
BKNG,2020,122000000.0,0.012058042100960556,0.0026972661607387767,0.03430531732418525,,0.08534432018834609,0.008681577398469689,3.5637956204379564,12014000000.0,7.795081967213115,1.4399375213550056,1.433430515063168
BKNG,2021,2075000000.0,0.18857235351246357,0.04927879531322702,0.14593077642656688,,0.2277787917503194,0.10631502098923161,2.1045469100224143,10926000000.0,-0.10891566265060242,28.367585468004286,28.179575250350734
BKNG,2022,4651000000.0,1.0992092020129403,0.1205788415283309,0.33418484312569596,,0.29853715623171445,0.1789350497366881,1.8642907717724806,12485000000.0,0.019135669748441195,76.6954253611557,76.35074403275742
BKNG,2023,5331000000.0,-1.5630466472303206,0.17619751869197273,0.5100524475524476,,0.2731102270067868,0.2007488883688275,1.2778694673668418,14184000000.0,0.2815606827987244,118.67736579966795,117.41034765945798
BKNG,2024,6998000000.0,-1.4631840796019902,0.2122852605745633,0.6033550643981556,,0.31968490669362654,0.24777791819368972,1.3095801112034255,16598000000.0,0.06201771934838525,174.94497650347986,172.6749647721935
BKR,2020,795000000.0,-0.5448963929393706,-0.2615307706475123,0.03072463768115942,0.15450374305723255,0.038396522579087176,-0.48007727602028494,1.6089762393663831,7633000000.0,4.40377358490566,-14.725925925925926,-14.725925925925926
BKR,2021,1579000000.0,-0.013077749910426371,-0.006202560326271666,0.06726877689260001,0.19749292751926642,0.07701687640230222,-0.010681884694176177,1.6504163014899211,6727000000.0,1.8201393286890437,-0.3244444444444444,-0.3244444444444444
BKR,2022,1890000000.0,-0.041376936316695354,-0.017582867675024136,0.08922670191672175,0.20797882397428624,0.08933635847986386,-0.028408016638305916,1.3175620767494356,6657000000.0,2.2058201058201057,-0.6089159067882473,-0.6089159067882473
BKR,2023,2640000000.0,0.12520136606740126,0.052591690350521046,0.1225683643623195,0.20587312789147652,0.103505057633498,0.07617815415980554,1.2547917789238703,6020000000.0,1.278030303030303,1.9275793650793651,1.9142857142857144
BKR,2024,3382000000.0,0.17467018469656992,0.07765294684982926,0.14654649449692347,0.20985303101081607,0.12152790254770204,0.10704660605842826,1.324840274035871,6023000000.0,0.78622117090479,2.9969818913480886,2.976023976023976
BKSY,2023,-79423000.0,-0.5781405983318842,-0.24037114064605963,-0.20373483677778345,0.854029970791178,-0.38089997036786183,-0.5699847606146552,3.1732410881801125,83502000.0,-0.3901892398927263,-3.1810174897195296,-3.1810174897195296
BKSY,2024,-74299000.0,-0.6087733670961496,-0.22513830632785878,-0.15255489655446017,0.8637810623647066,-0.30132330326271145,-0.56044978597945,4.259014231801028,107663000.0,-0.7429575095223354,-2.6683766264048874,-2.6683766264048874
